dictionary,degree,polynomial,support,coefficients,fail_X128,fail_X256,fail_X512,fail_training,fail_holdout,fail_all,fail_controls_all,false_positive,survives_all,first_holdout_counterexample
quadratic,2,q + 2*q*eta - 2*jet_u*jet_u,3,q:1;q*eta:2;jet_u*jet_u:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=49
quadratic,2,q + 2*q*eta - jet_u*jet_u,3,q:1;q*eta:2;jet_u*jet_u:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=228
quadratic,2,q + 2*q*eta + jet_u*jet_u,3,q:1;q*eta:2;jet_u*jet_u:1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=586
quadratic,2,q + 2*q*eta + 2*jet_u*jet_u,3,q:1;q*eta:2;jet_u*jet_u:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=765
quadratic,2,2*q - 2*q*eta - jet_u*jet_u,3,q:2;q*eta:-2;jet_u*jet_u:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=646
quadratic,2,2*q - 2*q*eta + jet_u*jet_u,3,q:2;q*eta:-2;jet_u*jet_u:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1004
quadratic,2,2*q - q*eta - 2*jet_u*jet_u,3,q:2;q*eta:-1;jet_u*jet_u:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=670
quadratic,2,2*q - q*eta - jet_u*jet_u,3,q:2;q*eta:-1;jet_u*jet_u:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=849
quadratic,2,2*q - q*eta + jet_u*jet_u,3,q:2;q*eta:-1;jet_u*jet_u:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1207
quadratic,2,2*q - q*eta + 2*jet_u*jet_u,3,q:2;q*eta:-1;jet_u*jet_u:2,30,30,74,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=157
quadratic,2,2*q + q*eta - 2*jet_u*jet_u,3,q:2;q*eta:1;jet_u*jet_u:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1076
quadratic,2,2*q + q*eta - jet_u*jet_u,3,q:2;q*eta:1;jet_u*jet_u:-1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=26
quadratic,2,2*q + q*eta + jet_u*jet_u,3,q:2;q*eta:1;jet_u*jet_u:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=384
quadratic,2,2*q + q*eta + 2*jet_u*jet_u,3,q:2;q*eta:1;jet_u*jet_u:2,28,30,75,133,234,367,368,0,0,X=1024;n=1773;p=1229;residue=563
quadratic,2,2*q + 2*q*eta - jet_u*jet_u,3,q:2;q*eta:2;jet_u*jet_u:-1,29,30,75,134,234,368,370,0,0,X=1024;n=1773;p=1229;residue=229
quadratic,2,2*q + 2*q*eta + jet_u*jet_u,3,q:2;q*eta:2;jet_u*jet_u:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=587
quadratic,2,q - 2*q*jet_u - 2*rho*rho,3,q:1;q*jet_u:-2;rho*rho:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=654
quadratic,2,q - 2*q*jet_u - rho*rho,3,q:1;q*jet_u:-2;rho*rho:-1,29,30,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=401
quadratic,2,q - 2*q*jet_u + rho*rho,3,q:1;q*jet_u:-2;rho*rho:1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=1124
quadratic,2,q - 2*q*jet_u + 2*rho*rho,3,q:1;q*jet_u:-2;rho*rho:2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=871
quadratic,2,q - q*jet_u - 2*rho*rho,3,q:1;q*jet_u:-1;rho*rho:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1195
quadratic,2,q - q*jet_u - rho*rho,3,q:1;q*jet_u:-1;rho*rho:-1,29,30,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=942
quadratic,2,q - q*jet_u + rho*rho,3,q:1;q*jet_u:-1;rho*rho:1,30,29,75,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=436
quadratic,2,q - q*jet_u + 2*rho*rho,3,q:1;q*jet_u:-1;rho*rho:2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=183
quadratic,2,q + q*jet_u - 2*rho*rho,3,q:1;q*jet_u:1;rho*rho:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1048
quadratic,2,q + q*jet_u - rho*rho,3,q:1;q*jet_u:1;rho*rho:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=795
quadratic,2,q + q*jet_u + rho*rho,3,q:1;q*jet_u:1;rho*rho:1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=289
quadratic,2,q + q*jet_u + 2*rho*rho,3,q:1;q*jet_u:1;rho*rho:2,29,30,75,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=36
quadratic,2,q + 2*q*jet_u - 2*rho*rho,3,q:1;q*jet_u:2;rho*rho:-2,29,30,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=360
quadratic,2,q + 2*q*jet_u - rho*rho,3,q:1;q*jet_u:2;rho*rho:-1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=107
quadratic,2,q + 2*q*jet_u + rho*rho,3,q:1;q*jet_u:2;rho*rho:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=830
quadratic,2,q + 2*q*jet_u + 2*rho*rho,3,q:1;q*jet_u:2;rho*rho:2,29,29,75,133,235,368,370,0,0,X=1024;n=1773;p=1229;residue=577
quadratic,2,2*q - 2*q*jet_u - rho*rho,3,q:2;q*jet_u:-2;rho*rho:-1,30,30,74,134,233,367,370,0,0,X=1024;n=1773;p=1229;residue=402
quadratic,2,2*q - 2*q*jet_u + rho*rho,3,q:2;q*jet_u:-2;rho*rho:1,29,30,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=1125
quadratic,2,2*q - q*jet_u - 2*rho*rho,3,q:2;q*jet_u:-1;rho*rho:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1196
quadratic,2,2*q - q*jet_u - rho*rho,3,q:2;q*jet_u:-1;rho*rho:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=943
quadratic,2,2*q - q*jet_u + rho*rho,3,q:2;q*jet_u:-1;rho*rho:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=437
quadratic,2,2*q - q*jet_u + 2*rho*rho,3,q:2;q*jet_u:-1;rho*rho:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=184
quadratic,2,2*q + q*jet_u - 2*rho*rho,3,q:2;q*jet_u:1;rho*rho:-2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=1049
quadratic,2,2*q + q*jet_u - rho*rho,3,q:2;q*jet_u:1;rho*rho:-1,30,30,75,135,234,369,369,0,0,X=1024;n=1773;p=1229;residue=796
quadratic,2,2*q + q*jet_u + rho*rho,3,q:2;q*jet_u:1;rho*rho:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=290
quadratic,2,2*q + q*jet_u + 2*rho*rho,3,q:2;q*jet_u:1;rho*rho:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=37
quadratic,2,2*q + 2*q*jet_u - rho*rho,3,q:2;q*jet_u:2;rho*rho:-1,29,30,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=108
quadratic,2,2*q + 2*q*jet_u + rho*rho,3,q:2;q*jet_u:2;rho*rho:1,30,30,75,135,234,369,368,0,0,X=1024;n=1773;p=1229;residue=831
quadratic,2,q - 2*q*jet_u - 2*rho*tau,3,q:1;q*jet_u:-2;rho*tau:-2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=29
quadratic,2,q - 2*q*jet_u - rho*tau,3,q:1;q*jet_u:-2;rho*tau:-1,30,30,74,134,234,368,369,0,0,X=1024;n=1773;p=1229;residue=703
quadratic,2,q - 2*q*jet_u + rho*tau,3,q:1;q*jet_u:-2;rho*tau:1,29,30,75,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=822
quadratic,2,q - 2*q*jet_u + 2*rho*tau,3,q:1;q*jet_u:-2;rho*tau:2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=267
quadratic,2,q - q*jet_u - 2*rho*tau,3,q:1;q*jet_u:-1;rho*tau:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=570
quadratic,2,q - q*jet_u - rho*tau,3,q:1;q*jet_u:-1;rho*tau:-1,29,30,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=15
quadratic,2,q - q*jet_u + rho*tau,3,q:1;q*jet_u:-1;rho*tau:1,30,30,75,135,234,369,369,0,0,X=1024;n=1773;p=1229;residue=134
quadratic,2,q - q*jet_u + 2*rho*tau,3,q:1;q*jet_u:-1;rho*tau:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=808
quadratic,2,q + q*jet_u - 2*rho*tau,3,q:1;q*jet_u:1;rho*tau:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=423
quadratic,2,q + q*jet_u - rho*tau,3,q:1;q*jet_u:1;rho*tau:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1097
quadratic,2,q + q*jet_u + rho*tau,3,q:1;q*jet_u:1;rho*tau:1,30,30,75,135,234,369,369,0,0,X=1024;n=1773;p=1229;residue=1216
quadratic,2,q + q*jet_u + 2*rho*tau,3,q:1;q*jet_u:1;rho*tau:2,30,30,75,135,234,369,369,0,0,X=1024;n=1773;p=1229;residue=661
quadratic,2,q + 2*q*jet_u - 2*rho*tau,3,q:1;q*jet_u:2;rho*tau:-2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=964
quadratic,2,q + 2*q*jet_u - rho*tau,3,q:1;q*jet_u:2;rho*tau:-1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=409
quadratic,2,q + 2*q*jet_u + rho*tau,3,q:1;q*jet_u:2;rho*tau:1,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=528
quadratic,2,q + 2*q*jet_u + 2*rho*tau,3,q:1;q*jet_u:2;rho*tau:2,29,30,75,134,234,368,370,0,0,X=1024;n=1773;p=1229;residue=1202
quadratic,2,2*q - 2*q*jet_u - rho*tau,3,q:2;q*jet_u:-2;rho*tau:-1,30,30,74,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=704
quadratic,2,2*q - 2*q*jet_u + rho*tau,3,q:2;q*jet_u:-2;rho*tau:1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=823
quadratic,2,2*q - q*jet_u - 2*rho*tau,3,q:2;q*jet_u:-1;rho*tau:-2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=571
quadratic,2,2*q - q*jet_u - rho*tau,3,q:2;q*jet_u:-1;rho*tau:-1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=16
quadratic,2,2*q - q*jet_u + rho*tau,3,q:2;q*jet_u:-1;rho*tau:1,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=135
quadratic,2,2*q - q*jet_u + 2*rho*tau,3,q:2;q*jet_u:-1;rho*tau:2,29,30,75,134,234,368,369,0,0,X=1024;n=1773;p=1229;residue=809
quadratic,2,2*q + q*jet_u - 2*rho*tau,3,q:2;q*jet_u:1;rho*tau:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=424
quadratic,2,2*q + q*jet_u - rho*tau,3,q:2;q*jet_u:1;rho*tau:-1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=1098
quadratic,2,2*q + q*jet_u + rho*tau,3,q:2;q*jet_u:1;rho*tau:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1217
quadratic,2,2*q + q*jet_u + 2*rho*tau,3,q:2;q*jet_u:1;rho*tau:2,29,30,75,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=662
quadratic,2,2*q + 2*q*jet_u - rho*tau,3,q:2;q*jet_u:2;rho*tau:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=410
quadratic,2,2*q + 2*q*jet_u + rho*tau,3,q:2;q*jet_u:2;rho*tau:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=529
quadratic,2,q - 2*q*jet_u - 2*rho*eta,3,q:1;q*jet_u:-2;rho*eta:-2,30,30,74,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=504
quadratic,2,q - 2*q*jet_u - rho*eta,3,q:1;q*jet_u:-2;rho*eta:-1,30,30,74,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=326
quadratic,2,q - 2*q*jet_u + rho*eta,3,q:1;q*jet_u:-2;rho*eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1199
quadratic,2,q - 2*q*jet_u + 2*rho*eta,3,q:1;q*jet_u:-2;rho*eta:2,30,29,75,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=1021
quadratic,2,q - q*jet_u - 2*rho*eta,3,q:1;q*jet_u:-1;rho*eta:-2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=1045
quadratic,2,q - q*jet_u - rho*eta,3,q:1;q*jet_u:-1;rho*eta:-1,29,30,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=867
quadratic,2,q - q*jet_u + rho*eta,3,q:1;q*jet_u:-1;rho*eta:1,29,30,75,134,234,368,370,0,0,X=1024;n=1773;p=1229;residue=511
quadratic,2,q - q*jet_u + 2*rho*eta,3,q:1;q*jet_u:-1;rho*eta:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=333
quadratic,2,q + q*jet_u - 2*rho*eta,3,q:1;q*jet_u:1;rho*eta:-2,29,30,75,134,235,369,368,0,0,X=1024;n=1773;p=1229;residue=898
quadratic,2,q + q*jet_u - rho*eta,3,q:1;q*jet_u:1;rho*eta:-1,29,30,74,133,235,368,369,0,0,X=1024;n=1773;p=1229;residue=720
quadratic,2,q + q*jet_u + rho*eta,3,q:1;q*jet_u:1;rho*eta:1,29,30,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=364
quadratic,2,q + q*jet_u + 2*rho*eta,3,q:1;q*jet_u:1;rho*eta:2,29,30,75,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=186
quadratic,2,q + 2*q*jet_u - 2*rho*eta,3,q:1;q*jet_u:2;rho*eta:-2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=210
quadratic,2,q + 2*q*jet_u - rho*eta,3,q:1;q*jet_u:2;rho*eta:-1,29,30,75,134,235,369,368,0,0,X=1024;n=1773;p=1229;residue=32
quadratic,2,q + 2*q*jet_u + rho*eta,3,q:1;q*jet_u:2;rho*eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=905
quadratic,2,q + 2*q*jet_u + 2*rho*eta,3,q:1;q*jet_u:2;rho*eta:2,30,28,75,133,235,368,370,0,0,X=1024;n=1773;p=1229;residue=727
quadratic,2,2*q - 2*q*jet_u - rho*eta,3,q:2;q*jet_u:-2;rho*eta:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=327
quadratic,2,2*q - 2*q*jet_u + rho*eta,3,q:2;q*jet_u:-2;rho*eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1200
quadratic,2,2*q - q*jet_u - 2*rho*eta,3,q:2;q*jet_u:-1;rho*eta:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1046
quadratic,2,2*q - q*jet_u - rho*eta,3,q:2;q*jet_u:-1;rho*eta:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=868
quadratic,2,2*q - q*jet_u + rho*eta,3,q:2;q*jet_u:-1;rho*eta:1,30,30,75,135,233,368,370,0,0,X=1024;n=1773;p=1229;residue=512
quadratic,2,2*q - q*jet_u + 2*rho*eta,3,q:2;q*jet_u:-1;rho*eta:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=334
quadratic,2,2*q + q*jet_u - 2*rho*eta,3,q:2;q*jet_u:1;rho*eta:-2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=899
quadratic,2,2*q + q*jet_u - rho*eta,3,q:2;q*jet_u:1;rho*eta:-1,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=721
quadratic,2,2*q + q*jet_u + rho*eta,3,q:2;q*jet_u:1;rho*eta:1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=365
quadratic,2,2*q + q*jet_u + 2*rho*eta,3,q:2;q*jet_u:1;rho*eta:2,29,30,75,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=187
quadratic,2,2*q + 2*q*jet_u - rho*eta,3,q:2;q*jet_u:2;rho*eta:-1,30,29,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=33
quadratic,2,2*q + 2*q*jet_u + rho*eta,3,q:2;q*jet_u:2;rho*eta:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=906
quadratic,2,q - 2*q*jet_u - 2*rho*jet_u,3,q:1;q*jet_u:-2;rho*jet_u:-2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=231
quadratic,2,q - 2*q*jet_u - rho*jet_u,3,q:1;q*jet_u:-2;rho*jet_u:-1,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=804
quadratic,2,q - 2*q*jet_u + rho*jet_u,3,q:1;q*jet_u:-2;rho*jet_u:1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=721
quadratic,2,q - 2*q*jet_u + 2*rho*jet_u,3,q:1;q*jet_u:-2;rho*jet_u:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=65
quadratic,2,q - q*jet_u - 2*rho*jet_u,3,q:1;q*jet_u:-1;rho*jet_u:-2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=772
quadratic,2,q - q*jet_u - rho*jet_u,3,q:1;q*jet_u:-1;rho*jet_u:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=116
quadratic,2,q - q*jet_u + rho*jet_u,3,q:1;q*jet_u:-1;rho*jet_u:1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=33
quadratic,2,q - q*jet_u + 2*rho*jet_u,3,q:1;q*jet_u:-1;rho*jet_u:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=606
quadratic,2,q + q*jet_u - 2*rho*jet_u,3,q:1;q*jet_u:1;rho*jet_u:-2,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=625
quadratic,2,q + q*jet_u - rho*jet_u,3,q:1;q*jet_u:1;rho*jet_u:-1,29,30,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=1198
quadratic,2,q + q*jet_u + rho*jet_u,3,q:1;q*jet_u:1;rho*jet_u:1,30,29,75,134,234,368,370,0,0,X=1024;n=1773;p=1229;residue=1115
quadratic,2,q + q*jet_u + 2*rho*jet_u,3,q:1;q*jet_u:1;rho*jet_u:2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=459
quadratic,2,q + 2*q*jet_u - 2*rho*jet_u,3,q:1;q*jet_u:2;rho*jet_u:-2,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=1166
quadratic,2,q + 2*q*jet_u - rho*jet_u,3,q:1;q*jet_u:2;rho*jet_u:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=510
quadratic,2,q + 2*q*jet_u + rho*jet_u,3,q:1;q*jet_u:2;rho*jet_u:1,30,30,75,135,233,368,370,0,0,X=1024;n=1773;p=1229;residue=427
quadratic,2,q + 2*q*jet_u + 2*rho*jet_u,3,q:1;q*jet_u:2;rho*jet_u:2,29,30,75,134,235,369,369,0,0,X=1024;n=1773;p=1229;residue=1000
quadratic,2,2*q - 2*q*jet_u - rho*jet_u,3,q:2;q*jet_u:-2;rho*jet_u:-1,29,29,75,133,235,368,369,0,0,X=1024;n=1773;p=1229;residue=805
quadratic,2,2*q - 2*q*jet_u + rho*jet_u,3,q:2;q*jet_u:-2;rho*jet_u:1,30,29,75,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=722
quadratic,2,2*q - q*jet_u - 2*rho*jet_u,3,q:2;q*jet_u:-1;rho*jet_u:-2,30,30,75,135,234,369,370,0,0,X=1024;n=1773;p=1229;residue=773
quadratic,2,2*q - q*jet_u - rho*jet_u,3,q:2;q*jet_u:-1;rho*jet_u:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=117
quadratic,2,2*q - q*jet_u + rho*jet_u,3,q:2;q*jet_u:-1;rho*jet_u:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=34
quadratic,2,2*q - q*jet_u + 2*rho*jet_u,3,q:2;q*jet_u:-1;rho*jet_u:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=607
quadratic,2,2*q + q*jet_u - 2*rho*jet_u,3,q:2;q*jet_u:1;rho*jet_u:-2,29,30,74,133,235,368,369,0,0,X=1024;n=1773;p=1229;residue=626
quadratic,2,2*q + q*jet_u - rho*jet_u,3,q:2;q*jet_u:1;rho*jet_u:-1,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=1199
quadratic,2,2*q + q*jet_u + rho*jet_u,3,q:2;q*jet_u:1;rho*jet_u:1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=1116
quadratic,2,2*q + q*jet_u + 2*rho*jet_u,3,q:2;q*jet_u:1;rho*jet_u:2,30,30,75,135,234,369,369,0,0,X=1024;n=1773;p=1229;residue=460
quadratic,2,2*q + 2*q*jet_u - rho*jet_u,3,q:2;q*jet_u:2;rho*jet_u:-1,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=511
quadratic,2,2*q + 2*q*jet_u + rho*jet_u,3,q:2;q*jet_u:2;rho*jet_u:1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=428
quadratic,2,q - 2*q*jet_u - 2*tau*tau,3,q:1;q*jet_u:-2;tau*tau:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=295
quadratic,2,q - 2*q*jet_u - tau*tau,3,q:1;q*jet_u:-2;tau*tau:-1,30,30,75,135,235,370,367,0,0,X=1024;n=1773;p=1229;residue=836
quadratic,2,q - 2*q*jet_u + tau*tau,3,q:1;q*jet_u:-2;tau*tau:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=689
quadratic,2,q - 2*q*jet_u + 2*tau*tau,3,q:1;q*jet_u:-2;tau*tau:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1
quadratic,2,q - q*jet_u - 2*tau*tau,3,q:1;q*jet_u:-1;tau*tau:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=836
quadratic,2,q - q*jet_u - tau*tau,3,q:1;q*jet_u:-1;tau*tau:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=148
quadratic,2,q - q*jet_u + tau*tau,3,q:1;q*jet_u:-1;tau*tau:1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=1
quadratic,2,q - q*jet_u + 2*tau*tau,3,q:1;q*jet_u:-1;tau*tau:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=542
quadratic,2,q + q*jet_u - 2*tau*tau,3,q:1;q*jet_u:1;tau*tau:-2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=689
quadratic,2,q + q*jet_u - tau*tau,3,q:1;q*jet_u:1;tau*tau:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1
quadratic,2,q + q*jet_u + tau*tau,3,q:1;q*jet_u:1;tau*tau:1,29,30,75,134,234,368,370,0,0,X=1024;n=1773;p=1229;residue=1083
quadratic,2,q + q*jet_u + 2*tau*tau,3,q:1;q*jet_u:1;tau*tau:2,30,29,75,134,234,368,368,0,0,X=1024;n=1773;p=1229;residue=395
quadratic,2,q + 2*q*jet_u - 2*tau*tau,3,q:1;q*jet_u:2;tau*tau:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1
quadratic,2,q + 2*q*jet_u - tau*tau,3,q:1;q*jet_u:2;tau*tau:-1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=542
quadratic,2,q + 2*q*jet_u + tau*tau,3,q:1;q*jet_u:2;tau*tau:1,30,30,74,134,235,369,370,0,0,X=1024;n=1773;p=1229;residue=395
quadratic,2,q + 2*q*jet_u + 2*tau*tau,3,q:1;q*jet_u:2;tau*tau:2,30,30,75,135,235,370,368,0,0,X=1024;n=1773;p=1229;residue=936
quadratic,2,2*q - 2*q*jet_u - tau*tau,3,q:2;q*jet_u:-2;tau*tau:-1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=837
quadratic,2,2*q - 2*q*jet_u + tau*tau,3,q:2;q*jet_u:-2;tau*tau:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=690
quadratic,2,2*q - q*jet_u - 2*tau*tau,3,q:2;q*jet_u:-1;tau*tau:-2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=837
quadratic,2,2*q - q*jet_u - tau*tau,3,q:2;q*jet_u:-1;tau*tau:-1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=149
quadratic,2,2*q - q*jet_u + tau*tau,3,q:2;q*jet_u:-1;tau*tau:1,30,28,75,133,235,368,370,0,0,X=1024;n=1773;p=1229;residue=2
quadratic,2,2*q - q*jet_u + 2*tau*tau,3,q:2;q*jet_u:-1;tau*tau:2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=543
quadratic,2,2*q + q*jet_u - 2*tau*tau,3,q:2;q*jet_u:1;tau*tau:-2,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=690
quadratic,2,2*q + q*jet_u - tau*tau,3,q:2;q*jet_u:1;tau*tau:-1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=2
quadratic,2,2*q + q*jet_u + tau*tau,3,q:2;q*jet_u:1;tau*tau:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=1084
quadratic,2,2*q + q*jet_u + 2*tau*tau,3,q:2;q*jet_u:1;tau*tau:2,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=396
quadratic,2,2*q + 2*q*jet_u - tau*tau,3,q:2;q*jet_u:2;tau*tau:-1,30,30,75,135,235,370,369,0,0,X=1024;n=1773;p=1229;residue=543
quadratic,2,2*q + 2*q*jet_u + tau*tau,3,q:2;q*jet_u:2;tau*tau:1,30,30,75,135,235,370,370,0,0,X=1024;n=1773;p=1229;residue=396
